event_id,date,year,sample_date,player1,player2,start_at,opening_at,y,label_available_at,label_source_date,odds_a,odds_b,market_p,market_logit,kernel_p,structure_gap,workload_total,workload_difference,hold1,hold2,kernel_residual,history_sets_player1,history_sets_player2,history_missing_player1,history_missing_player2,current_event_history_inconsistency,source_sha256,history_feature_sha256,close_a,close_b,closing_valid,close_a_at,close_b_at,p_calibration,p_set_shape,p_workload
te:2926509,2025-06-17,2025,2025-06-17,tirante,yevseyev,2025-06-17T12:30:00+00:00,2025-06-16T17:44:00+00:00,0.0,2025-06-19T22:00:00+00:00,2025-06-17,2.02,1.81,0.47258485639686687,-0.10977066613537889,0.5668502323430435,0.3787822425506172,0.0,0.0,0.7287140160015464,0.613927648529256,6.29463148271725e-11,174,177,False,False,False,aee0a106e11618e13a3aef08bbe26e21cb42341c33e9f66b80f5c79f53f45121,319b834c06d58fe65507ea762abdd95e36651807cb30d26e215f86a1796164af,2.06,1.79,True,2025-06-17T08:05:00+00:00,2025-06-17T08:05:00+00:00,0.4946364616434355,0.49390952226047735,0.4959987647999157
te:2927621,2025-06-17,2025,2025-06-17,olivieri-ff875,sperle,2025-06-17T16:10:00+00:00,2025-06-17T07:47:00+00:00,0.0,2025-06-19T22:00:00+00:00,2025-06-17,2.06,1.78,0.46354166666666663,-0.14609261849749608,0.5746642314243954,0.44699964267201264,1.0,0.4,0.6608853013631547,0.5608333824184677,1.0293981084208426e-09,165,145,False,False,False,ec7a182c6916adc18ea4906ead7ee5030662719de23ba2dd81f7112e826d5246,2c47728079ac81c8790968337b21483807e51d7b85fc2b00518ec708ca8df07f,2.03,1.82,True,2025-06-17T15:57:00+00:00,2025-06-17T15:57:00+00:00,0.4865275411472268,0.48709636469840123,0.4872499423567384
te:2928149,2025-06-20,2025,2025-06-20,reis-da-silva,gerch-539c1,2025-06-20T18:50:00+00:00,2025-06-19T15:29:00+00:00,1.0,2025-06-22T22:00:00+00:00,2025-06-20,2.14,1.75,0.4498714652956298,-0.20119004109833744,0.5796395914630135,0.5224840985932291,1.5333333333333334,0.3,0.6952370332975691,0.5962187997633064,4.5865135855915895e-09,173,118,False,False,False,54d5675ace198c6a203417e4441825fa8e4dde59db0d9b0142326948f5df5310,08e954fa4c239b5b1fb2b494f4e12309090b0a473811750bea72b3fcc0464e9c,2.26,1.69,True,2025-06-20T16:57:00+00:00,2025-06-20T16:57:00+00:00,0.47424189903907776,0.4762077021074725,0.4769890090211662
te:2932297,2025-06-20,2025,2025-06-20,misolic,garin,2025-06-20T14:55:00+00:00,2025-06-19T22:59:00+00:00,0.0,2025-06-22T22:00:00+00:00,2025-06-20,1.77,2.12,0.544987146529563,0.18043654209818355,0.6153150050167336,0.2892729933212218,1.0666666666666667,0.5666666666666667,0.5408007424271268,0.5329583025755177,1.0522346182983977e-06,148,147,False,False,False,448b1b9715a0dc3749c675b7bdccb4820f4b94c2a3fdd581860b5d33832970a3,f9d9df9b33f278fa0adc5c1784a7fea6dd4e3dec4fde1746a1b5956c057ceb6f,1.83,2.06,True,2025-06-20T09:31:00+00:00,2025-06-20T12:45:00+00:00,0.5591712156598808,0.5573046370929102,0.5565441533864428
te:2932565,2025-06-20,2025,2025-06-20,taberner,passaro-5f6f1,2025-06-20T15:10:00+00:00,2025-06-20T08:22:00+00:00,,,,1.81,2.06,0.5322997416020672,0.12937913752375527,0.6024008154754029,0.2860994688859989,1.0833333333333333,0.55,0.5705480998562263,0.6329426974964404,1.0096753988442231e-10,190,122,False,False,False,37f2e6825a79cf6a20d86ca29ba2c95613c079a96b9801fbada0bd4b9c39bcf4,c9693f4642f4bb813166bda189cf2c3232b17a8015fc27c2e2f3345ac6a7a43d,1.79,2.09,True,2025-06-20T09:46:00+00:00,2025-06-20T14:14:00+00:00,0.5478995214533501,0.5458486718741892,0.5451819010425422
te:2934741,2025-06-24,2025,2025-06-24,barrena-f6642,ambrogi,2025-06-24T15:10:00+00:00,2025-06-24T07:48:00+00:00,,,,2.08,1.76,0.4583333333333333,-0.16705408466316626,0.5909139487673064,0.53479896058055,2.3333333333333335,0.8,0.646630114795074,0.5664478221742617,2.7453017636958066e-10,166,208,False,False,False,3e2f571d50a7480d0f5d2a195e48952462db2152b627dbf032517e9325e5201e,de8f98db6d4e286833d705720f46e92fc7ee3ee058681a36d23dab6dd45c0009,2.06,1.79,True,2025-06-24T14:18:00+00:00,2025-06-24T13:13:00+00:00,0.4818508197305938,0.4841426733666043,0.48241720283577694
te:2936383,2025-06-24,2025,2025-06-24,vasami-a02e2,santamarta-roig,2025-06-24T15:05:00+00:00,2025-06-23T16:01:00+00:00,0.0,2025-06-26T22:00:00+00:00,2025-06-24,1.93,1.89,0.4947643979057591,-0.02094317384524342,0.608030389409018,0.4599837243602197,1.6666666666666667,1.6666666666666667,0.5262144297480907,0.567720458950023,1.7456852258179723e-07,41,63,False,False,False,3f00733af68c9603e90f998b66d48da5c8748a2ebc1508f50c350a569bcb3957,2694ea1d3aa46f31bf13cec36ae675a27ebdfaf65c76f03b60d212b9bc96804a,1.98,1.85,True,2025-06-24T10:01:00+00:00,2025-06-24T14:30:00+00:00,0.5144705345471906,0.515577109515012,0.5091400138023732
te:2937879,2025-06-24,2025,2025-06-24,bicknell-8dc8a,sperle,2025-06-24T19:35:00+00:00,2025-06-24T07:48:00+00:00,1.0,2025-06-26T22:00:00+00:00,2025-06-24,2.02,1.81,0.47258485639686687,-0.10977066613537889,0.60504567197423,0.536304479218632,0.7833333333333333,0.2833333333333333,0.5711587868400454,0.6285547176655348,7.739131557826795e-11,63,146,False,False,False,34b949f43105cef1b13f31300c3076ff304ca9cc1b571f57862911dedfee38be,9ce8b46df52cee56133cd18ee67be24b6d60b88cc81bb91ccfe2875e86f814e6,1.95,1.88,True,2025-06-24T19:27:00+00:00,2025-06-24T19:27:00+00:00,0.4946364616434355,0.4970876769443651,0.49781995696577064
te:2939551,2025-06-27,2025,2025-06-27,blanch-5d667,olivieri-ff875,2025-06-26T22:05:00+00:00,2025-06-26T00:57:00+00:00,1.0,2025-06-29T22:00:00+00:00,2025-06-27,1.95,1.89,0.4921875,-0.03125254350410442,0.5924500387363101,0.405355560656413,0.43333333333333335,0.43333333333333335,0.5000000000000001,0.5706421087498867,0.022612825243334272,166,156,False,False,False,ba0e656ed120955e9aa8c23d29250b012fc4e2926c3c5255be21e458ba3100a6,a1e70924a62ec40754bac6da87ddc2fbc5ca3cd9776f1c69cb0bedf4a8884379,1.96,1.91,True,2025-06-26T21:28:00+00:00,2025-06-26T21:28:00+00:00,0.5121697257977418,0.5121522792724782,0.5120160250572173
te:2939583,2025-06-27,2025,2025-06-27,bueno-01b7e,pucinelli-de-almeida,2025-06-27T00:25:00+00:00,2025-06-26T04:34:00+00:00,0.0,2025-06-29T22:00:00+00:00,2025-06-27,1.95,1.9,0.49350649350649356,-0.025975486403260445,0.613566796031752,0.4883055913736287,0.0,0.0,0.6079490023785078,0.6576819365303239,1.0467879341113928e-10,152,171,False,False,False,46a5dbaf04109878e6296b0f50f5caf3ae64c1166f6cdbcf95eefcf7225399da,780e836a1f410f42728edf0d4571d6429e15b919b5153723d8832a4acc5c571d,1.93,1.93,True,2025-06-26T21:28:00+00:00,2025-06-26T21:28:00+00:00,0.513347511356142,0.5150140984096353,0.5170943498717726
te:2941147,2025-07-01,2025,2025-07-01,taberner,geerts,2025-07-01T19:10:00+00:00,2025-07-01T10:19:00+00:00,1.0,2025-07-03T22:00:00+00:00,2025-07-01,2.06,1.78,0.46354166666666663,-0.14609261849749608,0.5598161055093281,0.38650838365500345,0.0,0.0,0.7638591899531069,0.6393948787203549,1.922723541492033e-08,192,204,False,False,False,80b8b9fa4efe6ccdf28971985d07b6f17d9d82c9c30488c8ea7e7fbb2bd51183,8c7d799c8278db14248d71708014cc02a76d59219b215c5ea4fe39a477eedd5b,2.17,1.72,True,2025-07-01T16:51:00+00:00,2025-07-01T16:51:00+00:00,0.4865275411472268,0.48587668755911184,0.4879703848356955
te:2941871,2025-07-01,2025,2025-07-01,sels,zink-30580,2025-07-01T13:00:00+00:00,2025-06-30T17:14:00+00:00,0.0,2025-07-03T22:00:00+00:00,2025-07-01,1.91,1.91,0.5,0.0,0.5927681587540954,0.3754207014631928,1.05,1.05,0.5754417780026472,0.5050015136794805,4.041091072881642e-11,170,177,False,False,False,fc2337f8c243a35ceb4ed929cf737e32bcf7e1b1d0815780431728cc3029dbe0,c8b9266b52dab4e7d422637cd8a9cdb5f2027b8bf9cc671358a12c9ce499f740,1.87,1.97,True,2025-07-01T07:34:00+00:00,2025-07-01T07:34:00+00:00,0.5191425671608797,0.5185908980143562,0.5152994402174035
te:2942033,2025-07-01,2025,2025-07-01,sell-1ce74,nakagawa-7463c,2025-07-01T15:50:00+00:00,2025-07-01T06:50:00+00:00,0.0,2025-07-03T22:00:00+00:00,2025-07-01,2.03,1.8,0.4699738903394256,-0.12024912815157689,0.5669779166746489,0.3897807560037066,1.3833333333333333,1.3833333333333333,0.7376236588291246,0.621881812805049,6.065398183707771e-12,138,117,False,False,False,96f354d4715a9a04f8cf2674948280a711a6956f72fe62153dd252f060465371,b70e0c74a13ef0d125f24e2b3e12434a669962610c67738563fb489c798b8897,2.11,1.76,True,2025-07-01T13:15:00+00:00,2025-07-01T13:15:00+00:00,0.49229665431034025,0.49176853773748275,0.48678958211071605
te:2942041,2025-07-01,2025,2025-07-01,draxl,sekulic-13abc,2025-06-30T22:45:00+00:00,2025-06-30T08:49:00+00:00,0.0,2025-07-03T22:00:00+00:00,2025-07-01,1.89,1.93,0.5052356020942408,0.020943173845242972,0.5782900877621449,0.29481478496636254,0.45,0.45,0.5906410378957111,0.5000000000000001,0.01143925435747778,207,73,False,False,False,67a7f6714b4351aae8beb6f1a9130e3b47710ddec3ec08461912f9fe4fa88c8b,a34e731d8cfb445e53ba893cefc8002bc25f332c2a813b1ffd402188894aa5a0,1.98,1.86,True,2025-06-30T16:34:00+00:00,2025-06-30T16:34:00+00:00,0.523811254530109,0.5216830297350941,0.5214490498835498
te:2943525,2025-07-01,2025,2025-07-01,echargui,boyer-64ede,2025-07-01T14:10:00+00:00,2025-07-01T06:40:00+00:00,0.0,2025-07-03T22:00:00+00:00,2025-07-01,1.85,1.97,0.5157068062827225,0.06284790365966353,0.6019228877412909,0.3506357040802959,0.0,0.0,0.6292261439967404,0.706870616353211,6.646845260305234e-08,187,161,False,False,False,59e7d22a8e5a40b8412977ac09d6e3abe8a88f87ee236414ed1c18f6a62e749c,bbae4af862ac47e212bef83c0677ca7fec8e16c996811b0a79e9d7dbf89683cb,1.84,2.0,True,2025-07-01T13:11:00+00:00,2025-07-01T13:11:00+00:00,0.5331394336601993,0.5322295678940572,0.5342833332155833
te:2944779,2025-07-01,2025,2025-07-01,sheehy,wu-f664e,2025-07-01T21:45:00+00:00,2025-07-01T07:59:00+00:00,0.0,2025-07-03T22:00:00+00:00,2025-07-01,2.01,1.82,0.47519582245430814,-0.09929822098228022,0.552038994913002,0.308210721312547,0.0,0.0,0.6801929571546173,0.8159654608559563,3.807473780703674e-11,94,122,False,False,False,404245ca3d2a3927c503fedd59dcce12dc1e6132d35f66ec8a1b89472a866ca8,214be0a8c77d34eb0e62a322960a90e8f4f39468b27e8a4fc10fea433859cdb6,2.13,1.75,True,2025-07-01T19:38:00+00:00,2025-07-01T19:38:00+00:00,0.49697516020801147,0.4948474321913642,0.4969318715070453
te:2945659,2025-07-04,2025,2025-07-04,pavlovic-c059e,boitan,2025-07-04T14:00:00+00:00,2025-07-03T00:04:00+00:00,0.0,2025-07-06T22:00:00+00:00,2025-07-04,1.66,2.3,0.5808080808080808,0.326091520566652,0.638358664086053,0.24215583832798926,1.4,1.0,0.7163784902613919,0.6883164927522631,2.0022864477553526e-09,151,194,False,False,False,d0c61fcb1bb720a08c16ecb01b22cd3f183c088c2db563888532d84ebd6a925a,9d55fb3ef54264dd6908946ca340c35281971fbb4c7e61d0859f98ff734277c9,1.68,2.25,True,2025-07-04T03:36:00+00:00,2025-07-04T03:36:00+00:00,0.5909559899010851,0.588515893760091,0.5855812604794564
te:2945903,2025-07-04,2025,2025-07-04,ficovich,silva-cb43c,2025-07-04T13:30:00+00:00,2025-07-03T04:44:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.77,2.11,0.5438144329896907,0.17570840090223716,0.6125716888042048,0.2824267493008158,0.3333333333333333,0.3333333333333333,0.6204895420537557,0.5789593978556106,9.590273936099791e-08,183,165,False,False,False,a91adc97e822fa4340075ac0b70d746d88f82a6f7d7f7b4d4c1712fddca7a431,9d2c24063dcfce19331ffaf0c31ba16d26f53efdec276e4540935ea9a6fda541,1.88,1.99,True,2025-07-03T22:50:00+00:00,2025-07-03T22:50:00+00:00,0.5581297844271657,0.5561155899065423,0.5564501734018014
te:2945937,2025-07-04,2025,2025-07-04,travaglia,pellegrino-fd654,2025-07-04T12:05:00+00:00,2025-07-03T04:44:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.92,1.93,0.5012987012987012,0.005194816877103783,0.5897811952011537,0.3578661080593327,0.7666666666666667,0.7666666666666667,0.5000000000000001,0.5747966442703342,0.010531525545316472,141,153,False,False,False,0bae10b96f1658193685780cda0b37cdf67ec41f0ec87893f0b0eaef9e5812de,5baffce27b8075c778b6383069af56855028ad6190cc842f564a807e0328d0d7,1.96,1.91,True,2025-07-04T09:45:00+00:00,2025-07-04T09:45:00+00:00,0.5203009479762419,0.5194071658131308,0.5175614934837809
te:2946177,2025-07-04,2025,2025-07-04,kypson,galarneau-32e1f,2025-07-04T17:25:00+00:00,2025-07-04T01:18:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.7,2.19,0.5629820051413882,0.2532732927662391,0.6271866650481345,0.2668930630675854,0.31666666666666665,0.31666666666666665,0.7796907498365457,0.7081934784330721,6.446232436729815e-13,106,172,False,False,False,53c7ecae822224d53b6bd1c96c58e61149b759965dc2bc1f926a916a3564d5eb,b6137e18fcb77b038338782df542898993ad57a98184fac3089fd2c95d399a54,1.71,2.21,True,2025-07-04T16:48:00+00:00,2025-07-04T13:34:00+00:00,0.5751432898268195,0.5730082270965379,0.5734114127073416
te:2946179,2025-07-04,2025,2025-07-04,draxl,mayo-58e8a,2025-07-04T20:30:00+00:00,2025-07-04T01:17:00+00:00,0.0,2025-07-06T22:00:00+00:00,2025-07-04,1.99,1.85,0.4817708333333334,-0.0729489996461672,0.5652735796632075,0.3355419109228714,0.5333333333333333,0.0,0.7386311639209463,0.6213722495931558,7.101597088166045e-12,207,146,False,False,False,5ba5d9c158732f17f77a22bebdbfb8b52803f1baec1e3ed9514a9c0331230786,b04b68a876dddf6d7780196a7223df4ab82887ee3448b3ccff28432b1817895e,1.98,1.89,True,2025-07-04T18:47:00+00:00,2025-07-04T18:47:00+00:00,0.5028598051934494,0.5013416249388888,0.5035132199271766
te:2946345,2025-07-04,2025,2025-07-04,paris-c72aa,papoe,2025-07-04T11:05:00+00:00,2025-07-03T17:00:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.88,1.97,0.5116883116883117,0.04676176590803954,0.6070007045830159,0.38796036687802643,1.95,0.4166666666666667,0.611204116761234,0.6755687767988723,7.464440177074039e-11,156,66,False,False,False,fa578e8c0473a42568d2d6906995531a8fe8f4d7602c94d0495caa03a08d2147,c2af6898cec4b94a723063e9ce9b2bcc86ef843cf7c8b6b2107bf65f86d8a3d2,1.92,1.95,True,2025-07-04T07:35:00+00:00,2025-07-04T07:35:00+00:00,0.5295609694723343,0.5293654795696036,0.5295591226267938
te:2946373,2025-07-04,2025,2025-07-04,berrettini,gombos,2025-07-04T13:20:00+00:00,2025-07-03T15:18:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.68,2.23,0.5703324808184143,0.28320779205685953,0.6362181573401035,0.2757793725400898,0.43333333333333335,0.43333333333333335,0.6796144634575346,0.679614463458525,1.4470319043002888e-07,148,171,False,False,False,803c4581a8e442715b09a85d268e231e7d4fac24f4cffbe29a74405ddd4b42a1,1670a4f7e9163b899a3380b33773e5df3d1ee2a2933eb53da3e8e4a7f9aedb74,1.7,2.25,True,2025-07-04T08:02:00+00:00,2025-07-04T08:02:00+00:00,0.5816642325402968,0.5797771633323735,0.5795935130640074
te:2946527,2025-07-04,2025,2025-07-04,trungelliti,sanchez-izquierdo-99add,2025-07-04T10:40:00+00:00,2025-07-03T16:55:00+00:00,1.0,2025-07-06T22:00:00+00:00,2025-07-04,1.82,2.05,0.5297157622739017,0.11900329206161245,0.6029124889685001,0.298612080839328,1.1666666666666667,1.1666666666666667,0.5513598431723518,0.5000000000000001,0.006416712996396248,174,168,False,False,False,374e027d58bbbd424c5018ad1c6155dbe6e84750f2ca59d128552c9a5ab5ee18,502abd30f129b7046e91a6da700e20b3f30832a8baee6ca2e7544d1305288152,1.83,2.04,True,2025-07-04T06:34:00+00:00,2025-07-04T08:24:00+00:00,0.5456024916258041,0.5437777138399166,0.5398923370011685
te:2946541,2025-07-04,2025,2025-07-04,kym,cecchinato,2025-07-04T17:40:00+00:00,2025-07-04T01:26:00+00:00,0.0,2025-07-06T22:00:00+00:00,2025-07-04,1.63,2.34,0.5894206549118388,0.36157091455093915,0.6459068845965941,0.2395245209428294,1.3666666666666667,0.7666666666666667,0.7225981804004818,0.7081035231648464,1.4583355684161248e-07,134,119,False,False,False,74aad28f417d32f971b469e0c806f188f92941d0afd035f0570c46c32fe30c7a,641667a781bc2832fe52218effeb1a2939d8313de52b4fcbe05ebe5e0994c546,1.66,2.3,True,2025-07-04T11:58:00+00:00,2025-07-04T14:19:00+00:00,0.5985949176778714,0.5961935719074511,0.5944541103598855
te:2948411,2025-07-08,2025,2025-07-08,misolic,pellegrino-fd654,2025-07-08T11:45:00+00:00,2025-07-07T17:13:00+00:00,0.0,2025-07-10T22:00:00+00:00,2025-07-08,1.86,1.96,0.5130890052356021,0.052367985517315925,0.588038938157657,0.3034963467535673,1.2,1.2,0.5773944969334464,0.5000000000000001,0.004485590056727468,169,155,False,False,False,dcf8878814c73e634b8e4dabf0387e276c60133aa48bf7a38349444492179d0f,074427d13c86166a89d838cce462bd3f7ad5b6444f1221fb792b7d1fbecdfd78,1.85,1.98,True,2025-07-08T08:43:00+00:00,2025-07-08T08:43:00+00:00,0.530808472818709,0.528927139076876,0.5248657011575035
te:2948443,2025-07-08,2025,2025-07-08,barrios-vera,gea,2025-07-08T08:45:00+00:00,2025-07-07T16:14:00+00:00,1.0,2025-07-10T22:00:00+00:00,2025-07-08,1.94,1.88,0.4921465968586388,-0.03141619623337862,0.602007596569929,0.4452533421063441,0.7666666666666667,0.7666666666666667,0.5532943357535186,0.5000000000000001,0.007004621360493166,205,180,False,False,False,586b4889ccd55594decef1b2d11d44bca7b714678c4ec6a4f393f256e0c7923e,3bb0a147e6eed687fa77835e7f404aa504b6ed7ef083d3f4506f402d2cc2368c,1.98,1.84,True,2025-07-08T08:01:00+00:00,2025-07-08T08:01:00+00:00,0.5121331979423288,0.5129199274866144,0.5110822810278932
te:2948467,2025-07-08,2025,2025-07-08,de-schepper,martineau-40903,2025-07-08T15:50:00+00:00,2025-07-07T16:59:00+00:00,1.0,2025-07-10T22:00:00+00:00,2025-07-08,1.61,2.33,0.5913705583756345,0.3696340885812373,0.6204541367498166,0.1218421586422555,1.05,0.35,0.7055842847610699,0.7851007306642701,5.518918655411653e-13,154,155,False,False,False,3a3de3a936daf2a41b26568b3f5ddd43def60f39de3631d835972fbb07516f62,37092215b1bba51582a4e84d936915c058ec93dc20fef7b72cd4253d98cab786,1.65,2.29,True,2025-07-08T11:04:00+00:00,2025-07-08T11:04:00+00:00,0.6003244521501192,0.595658083427285,0.595981105585271
te:2948875,2025-07-08,2025,2025-07-08,holt-669c7,cassone,2025-07-08T16:55:00+00:00,2025-07-06T17:23:00+00:00,1.0,2025-07-10T22:00:00+00:00,2025-07-08,1.58,2.3,0.5927835051546392,0.37548427589622857,0.6587664188054639,0.2823175162055863,0.0,0.0,0.7704628946658978,0.741865841941062,4.306555112520982e-13,199,185,False,False,False,d4df146c500227ef884e97a9d4e256baf22eaf6c6ddb70816dccafbdb1882cb1,61c2f2b107b8430f422aa019604c4d93f55892ddc9427f417566c93b4e2af4f6,1.64,2.22,True,2025-07-08T15:43:00+00:00,2025-07-08T15:43:00+00:00,0.601577744087329,0.6000409892165083,0.6019727590522065
te:2948891,2025-07-08,2025,2025-07-08,mannarino-a7108,uchiyama,2025-07-08T15:10:00+00:00,2025-07-06T17:48:00+00:00,0.0,2025-07-10T22:00:00+00:00,2025-07-08,1.63,2.21,0.5755208333333334,0.30441250071099063,0.6211018227827947,0.18981502632498842,0.0,0.0,0.7981315199989123,0.7151580031669046,7.155387393709134e-14,171,134,False,False,False,73dc010e89e8fab2e64b62fecd854268d91e060c6545c1a1507dc6ea21feb413,e128d54f9af7e1c12c654d803485532eff7fbcda18ffa7ae9a71df4ebcff86c2,1.7,2.11,True,2025-07-08T14:55:00+00:00,2025-07-08T14:55:00+00:00,0.5862664048767213,0.5827446770871099,0.5847079992246803
te:2951025,2025-07-08,2025,2025-07-08,dellien-e101c,gima-59cd8,2025-07-08T11:25:00+00:00,2025-07-08T05:35:00+00:00,1.0,2025-07-10T22:00:00+00:00,2025-07-08,2.11,1.74,0.451948051948052,-0.19280283426153733,0.5871985648322767,0.5451991766448285,0.6166666666666667,0.6166666666666667,0.7218880306400092,0.6262182608784326,1.0484668688803822e-12,155,147,False,False,False,3a8af42aa764702956f300716569c0b1aba7e80e24cd4927fea071ce2a7550d1,3e4c52f108b0d4a567c3f0a087d2a977acf34d64f423b0f7ec576225987ab7a1,2.04,1.78,True,2025-07-08T10:48:00+00:00,2025-07-08T08:54:00+00:00,0.47611043963877175,0.4785529057406121,0.4775114673966798
te:2952779,2025-07-11,2025,2025-07-11,pinnington-jones,winter-e2184,2025-07-11T12:10:00+00:00,2025-07-10T07:57:00+00:00,1.0,2025-07-13T22:00:00+00:00,2025-07-11,2.08,1.78,0.4611398963730569,-0.15575452940923315,0.5683330044166806,0.43080760428527676,0.0,0.0,0.7365335243314133,0.6220452508151749,5.745237618981491e-12,123,118,False,False,False,4aff9fc255c3f3cea45a54288d5a8d3dcd21dc0acb9dcd2ce177ac0e8005cbd0,1da6ea1cc29aa8ceace789e93a4be45c6c9d78ca39f811980e8c5abc38228888,2.15,1.74,True,2025-07-11T11:02:00+00:00,2025-07-11T11:02:00+00:00,0.4843715254651645,0.4845924788980435,0.4866893899678613
te:2953339,2025-07-11,2025,2025-07-11,ajdukovic,dellien-e101c,2025-07-11T11:10:00+00:00,2025-07-10T17:15:00+00:00,1.0,2025-07-13T22:00:00+00:00,2025-07-11,1.76,2.1,0.5440414507772021,0.1766235356793171,0.6333776962939596,0.37011121222801235,0.2833333333333333,0.2833333333333333,0.7016412270814806,0.672016431231744,5.6494253136696315e-08,134,153,False,False,False,4dc54c14d1dbb937ef3d7185f0e3974743b49081184a3d775a08b99b85a02288,26f2563dadc38f2ed35b1b2473c5d4de4c048878d1aeace25e0b5b7d44a726c4,1.77,2.11,True,2025-07-11T07:19:00+00:00,2025-07-11T07:19:00+00:00,0.5583313943127958,0.5580654960462125,0.5586558840142934
te:2953465,2025-07-11,2025,2025-07-11,edmund,zahraj-42755,2025-07-11T10:10:00+00:00,2025-07-10T17:44:00+00:00,,,,1.75,2.12,0.5478036175710594,0.19180030074849844,0.6397615645020281,0.3825291176833949,0.5833333333333334,0.5833333333333334,0.6969311992325045,0.6897488904547806,1.8839096949108125e-11,100,189,False,False,False,ef7279fca4342a14f5366fa25191eb9757d1faa9eefac835bdf9c6938dec0346,2f77b5c9f1b469d375305c425feacac9c9a1e9aa3c8482a6f98a9b3e1bcf872b,1.71,2.21,True,2025-07-11T06:34:00+00:00,2025-07-11T06:34:00+00:00,0.5616720776499446,0.5616863849831112,0.5607634867511976
te:2953501,2025-07-11,2025,2025-07-11,cerundolo-08df6,molcan,2025-07-11T11:50:00+00:00,2025-07-10T17:20:00+00:00,1.0,2025-07-13T22:00:00+00:00,2025-07-11,1.79,2.06,0.5350649350649351,0.14049036294882636,0.6111901694119659,0.3118274339959711,1.1333333333333333,0.13333333333333333,0.5281887663849709,0.5000000000000001,0.015124364086922859,181,91,False,False,False,0244dc45c3d76b296594ac79f82e569b1d8fb544f98b70e25dfcb0a8f4c4913a,28c04e8f454d0ffb6fe03385e8fb41bc1947d11b645b10dd64f83dbd321a2381,1.82,2.05,True,2025-07-11T08:03:00+00:00,2025-07-11T08:44:00+00:00,0.5503570883108109,0.5488467304510948,0.5503676426429954
te:2953583,2025-07-11,2025,2025-07-11,nagal,mrva,2025-07-11T12:10:00+00:00,2025-07-10T17:21:00+00:00,1.0,2025-07-13T22:00:00+00:00,2025-07-11,1.93,1.93,0.5,0.0,0.6136687027790226,0.4627599261981089,1.3666666666666667,0.26666666666666666,0.5998975312694329,0.5664668603301991,1.0081335766187749e-10,110,103,False,False,False,10f505ba4496e282647d626f2f61a2585839a9b6a8aa808a0ceb413b4377a5f9,8f6b7a6e47fc65a74b91249975aeee465ec254a1dbbd2fb30d056e5461c8af40,1.95,1.92,True,2025-07-11T08:34:00+00:00,2025-07-11T08:34:00+00:00,0.5191425671608797,0.5203505210034579,0.5212477745917227
